customer_id,customer_name,gender,date_of_birth,city,state,pincode,registration_date,acquisition_channel,customer_segment,is_repeat_customer,churn_risk,customer_lifetime_value
228,Aditya Chowdhury,Male,1985-04-13,Bengaluru,Karnataka,560010,2025-04-20,Referral,High Value,No,High,38780
229,Sneha Verma,Other,1990-08-31,Kochi,Kerala,682018,2026-07-16,Paid Search,New,No,Low,17505
230,Sneha Rao,Male,1965-10-19,Kolkata,West Bengal,700056,2025-02-03,Marketplace Campaign,New,No,Low,45403
231,Kirti Chowdhury,Female,1995-09-19,Kolkata,West Bengal,700050,2024-09-22,Paid Search,High Value,Yes,High,41173
232,Shreya Patel,Female,1970-09-05,Pune,Maharashtra,411080,2025-08-04,Referral,New,No,Low,44855
233,Deepak Joshi,Male,1986-03-26,Patna,Bihar,800021,2026-01-19,Social Media,New,Yes,High,31784
234,Vikram Chowdhury,Male,1971-10-15,Kolkata,West Bengal,700042,2025-04-22,Paid Search,New,Yes,Low,19570
235,Swati Singh,Female,2001-10-09,Bengaluru,Karnataka,560049,2026-05-29,Affiliate,High Value,Yes,Low,34875
236,Manish Joshi,Male,1975-04-10,Hyderabad,Telangana,500034,2025-07-11,Organic Search,New,No,Medium,38234
237,Ayaan Sen,Male,1984-07-12,Pune,Maharashtra,411089,2025-10-19,Referral,New,No,Medium,30125
238,Tanvi Rao,Female,1972-09-18,Jaipur,Rajasthan,302022,2025-09-16,Organic Search,High Value,No,High,31061
239,Poonam Rao,Female,1990-09-21,Mumbai,Maharashtra,400073,2025-03-30,Organic Search,At Risk,No,High,24597
240,Vivaan Bhat,Female,1996-06-12,Pune,Maharashtra,411042,2026-07-18,Organic Search,New,Yes,Medium,36334
241,Sai Mehta,Male,1980-08-31,Bengaluru,Karnataka,560095,2026-06-06,Organic Search,New,No,Low,25789
242,Manish Verma,Female,1991-11-23,Kolkata,West Bengal,700088,2025-03-27,Paid Search,High Value,No,Medium,46570
243,Arjun Singh,Female,1980-03-29,Jaipur,Rajasthan,302094,2025-06-29,Social Media,New,Yes,Medium,33733
244,Tanvi Nair,Male,2003-11-06,Lucknow,Uttar Pradesh,226097,2026-05-03,Social Media,New,Yes,High,49740
245,Sanjay Verma,Male,1981-11-12,Kolkata,West Bengal,700039,2025-04-30,Social Media,New,No,High,17856
246,Vihaan Mehta,Female,1988-01-17,Bengaluru,Karnataka,560062,2025-11-11,Organic Search,New,No,Low,19688
247,Gaurav Chowdhury,Female,1996-04-02,Chennai,Tamil Nadu,600089,2026-05-23,Organic Search,High Value,No,High,25687
248,Alok Gupta,Female,1973-09-13,Jaipur,Rajasthan,302082,2024-08-08,Marketplace Campaign,High Value,No,Low,30087
249,Pooja Mukherjee,Female,1970-06-09,Mumbai,Maharashtra,400032,2025-05-30,Organic Search,New,No,High,40236
250,Sai Patel,Male,1970-06-05,Ahmedabad,Gujarat,380050,2025-02-07,Affiliate,New,Yes,High,49809
251,Pooja Mukherjee,Female,2003-11-29,Kolkata,West Bengal,700048,2025-01-23,Referral,New,Yes,High,36646
252,Pooja Mukherjee,Female,1968-11-11,Kochi,Kerala,682052,2024-11-13,Social Media,High Value,No,Medium,20378
253,Divya Mukherjee,Female,1968-09-10,Hyderabad,Telangana,500060,2024-12-27,Direct,New,Yes,High,29290
254,Krishna Rao,Male,2002-05-02,Bengaluru,Karnataka,560089,2026-02-18,Paid Search,New,Yes,Medium,11820
255,Amit Singh,Male,1999-09-25,Bengaluru,Karnataka,560022,2024-11-26,Organic Search,New,Yes,Low,31422
256,Divya Kumar,Male,1985-03-19,Patna,Bihar,800087,2024-09-29,Organic Search,Returning,No,Medium,30869
257,Divya Sen,Male,1987-06-21,Pune,Maharashtra,411018,2026-02-19,Social Media,High Value,No,Low,18280
258,Kavya Joshi,Female,1965-04-25,Bengaluru,Karnataka,560084,2024-12-15,Organic Search,New,Yes,Medium,49122
259,Sunita Sen,Male,1966-10-25,Chennai,Tamil Nadu,600073,2024-11-03,Organic Search,High Value,No,High,13230
260,Neha Patel,Male,1976-06-06,Mumbai,Maharashtra,400056,2025-05-10,Paid Search,New,No,Low,9286
261,Nisha Kumar,Female,2001-07-18,Delhi,Delhi,110010,2025-07-10,Direct,At Risk,No,Low,3342
262,Diya Rao,Female,2000-11-17,Pune,Maharashtra,411077,2026-01-11,Social Media,New,Yes,High,38611
263,Kirti Nair,Male,1989-06-02,Kochi,Kerala,682038,2024-11-13,Paid Search,New,No,Medium,24167
264,Deepak Verma,Male,1995-05-09,Lucknow,Uttar Pradesh,226086,2026-07-30,Paid Search,High Value,Yes,High,23442
265,Ayaan Nair,Male,1965-07-27,Ahmedabad,Gujarat,380056,2025-07-04,Referral,New,No,Medium,34147
266,Rajesh Agarwal,Female,1969-06-23,Indore,Madhya Pradesh,452044,2025-05-22,Social Media,New,No,High,18550
267,Sanjay Kumar,Female,1993-06-24,Ahmedabad,Gujarat,380022,2026-04-02,Paid Search,New,No,High,17493
268,Nisha Bhat,Male,1970-04-24,Mumbai,Maharashtra,400083,2026-03-31,Organic Search,Returning,No,Low,15160
269,Vivaan Verma,Female,2000-06-20,Hyderabad,Telangana,500047,2024-09-10,Referral,High Value,No,Low,14144
270,Nikhil Sen,Female,1976-11-01,Indore,Madhya Pradesh,452069,2025-04-17,Paid Search,New,Yes,High,36628
271,Vikram Sen,Male,2002-12-08,Kolkata,West Bengal,700070,2026-04-04,Paid Search,New,Yes,Medium,5544
272,Kavya Verma,Female,2003-11-15,Kochi,Kerala,682064,2025-04-01,Social Media,New,Yes,Medium,19447
273,Priya Chatterjee,Male,1991-11-18,Bengaluru,Karnataka,560051,2024-10-20,Direct,New,Yes,High,47217
274,Vikram Sen,Male,1979-10-13,Ahmedabad,Gujarat,380097,2025-03-22,Direct,High Value,Yes,Medium,45330
275,Alok Bhat,Female,1981-07-24,Jaipur,Rajasthan,302082,2026-02-24,Affiliate,High Value,Yes,High,32828
276,Arjun Agarwal,Male,1977-11-13,Bengaluru,Karnataka,560037,2026-03-07,Paid Search,New,No,Low,47863
277,Reyansh Chatterjee,Other,1990-08-20,Lucknow,Uttar Pradesh,226075,2024-10-03,Paid Search,High Value,Yes,High,19990
278,Nikhil Mukherjee,Male,1974-12-29,Lucknow,Uttar Pradesh,226050,2024-10-06,Organic Search,New,No,Low,47882
279,Sneha Mehta,Male,1996-10-17,Mumbai,Maharashtra,400087,2025-12-17,Organic Search,New,No,Low,29710
280,Aditya Chatterjee,Male,1995-10-11,Mumbai,Maharashtra,400031,2025-08-03,Direct,New,No,Low,12531
281,Vihaan Chatterjee,Male,1980-09-06,Lucknow,Uttar Pradesh,226093,2025-02-05,Marketplace Campaign,New,No,High,4372
282,Reyansh Singh,Female,1965-10-02,Mumbai,Maharashtra,400063,2025-07-01,Marketplace Campaign,High Value,Yes,High,5351
283,Vikram Mukherjee,Male,1991-03-12,Jaipur,Rajasthan,302056,2024-12-31,Organic Search,High Value,No,High,9468
284,Sunita Mehta,Male,1971-10-15,Pune,Maharashtra,411091,2026-04-12,Social Media,New,No,High,42683
285,Rohan Sen,Other,1974-08-23,Patna,Bihar,800092,2025-11-04,Affiliate,New,Yes,Medium,28459
286,Diya Sen,Female,2001-09-30,Kochi,Kerala,682068,2025-02-08,Paid Search,New,No,Low,42389
287,Krishna Gupta,Female,1978-01-30,Lucknow,Uttar Pradesh,226074,2024-12-10,Organic Search,High Value,No,High,48775
288,Sanjay Patel,Female,1977-07-24,Chennai,Tamil Nadu,600018,2025-03-13,Referral,Returning,No,Medium,24730
289,Deepak Reddy,Male,1973-03-01,Bengaluru,Karnataka,560038,2025-11-02,Social Media,New,No,High,45578
290,Riya Mehta,Male,2002-10-27,Mumbai,Maharashtra,400022,2024-11-15,Social Media,High Value,Yes,High,14020
291,Aadhya Kulkarni,Male,2004-07-08,Mumbai,Maharashtra,400075,2024-10-16,Direct,New,No,Medium,35177
292,Sanjay Mukherjee,Female,2006-06-21,Lucknow,Uttar Pradesh,226025,2026-05-29,Social Media,New,No,Low,26529
293,Ayaan Mukherjee,Female,1999-05-05,Pune,Maharashtra,411091,2025-05-08,Social Media,New,Yes,Medium,35895
294,Krishna Gupta,Male,1983-12-07,Kolkata,West Bengal,700022,2025-03-11,Marketplace Campaign,New,No,Low,35875
295,Alok Verma,Female,1978-11-08,Kolkata,West Bengal,700020,2025-11-14,Paid Search,New,No,Medium,24545
296,Vivaan Reddy,Female,1988-01-11,Delhi,Delhi,110027,2024-09-16,Organic Search,New,No,High,21636
297,Diya Verma,Female,2002-01-13,Patna,Bihar,800091,2026-07-09,Social Media,New,No,Low,35439
298,Krishna Reddy,Male,2005-01-05,Kochi,Kerala,682065,2026-04-13,Social Media,New,Yes,High,27629
299,Nisha Verma,Male,1985-02-25,Indore,Madhya Pradesh,452075,2026-03-31,Social Media,New,No,Medium,15488
300,Rajesh Kulkarni,Male,2004-05-30,Jaipur,Rajasthan,302085,2025-06-01,Organic Search,New,No,Medium,3628
301,Riya Rao,Female,1995-04-08,Patna,Bihar,800011,2026-05-02,Marketplace Campaign,High Value,Yes,Medium,32829
302,Sai Rao,Male,1973-01-19,Kochi,Kerala,682079,2025-09-04,Direct,New,Yes,High,38178
303,Shreya Kumar,Male,1983-08-26,Ahmedabad,Gujarat,380061,2025-11-25,Organic Search,New,Yes,High,25043
304,Rohan Nair,Female,1980-12-30,Mumbai,Maharashtra,400042,2025-05-26,Social Media,New,No,Medium,7725
305,Sneha Sharma,Male,1997-07-20,Patna,Bihar,800055,2026-05-30,Organic Search,New,Yes,Medium,27218
306,Nisha Das,Male,1999-06-22,Ahmedabad,Gujarat,380034,2025-10-06,Organic Search,New,No,Low,9293
307,Neha Mehta,Male,1996-02-17,Patna,Bihar,800076,2025-08-06,Paid Search,Returning,No,Low,2075
308,Vikram Das,Male,1996-09-28,Kolkata,West Bengal,700062,2024-12-25,Paid Search,New,Yes,Low,43813
309,Rohan Sharma,Female,1971-05-28,Kolkata,West Bengal,700013,2025-12-22,Social Media,High Value,Yes,Medium,49250
310,Poonam Sharma,Male,1999-09-06,Jaipur,Rajasthan,302075,2025-11-16,Direct,New,No,Low,11257
311,Arjun Deshmukh,Female,2002-09-13,Pune,Maharashtra,411037,2024-12-14,Referral,New,No,Low,31671
312,Vihaan Chatterjee,Male,2004-05-19,Lucknow,Uttar Pradesh,226012,2025-07-22,Social Media,New,Yes,High,5949
313,Shreya Reddy,Male,2006-01-08,Patna,Bihar,800046,2025-08-07,Social Media,High Value,Yes,Medium,32972
314,Vihaan Kumar,Female,1982-02-02,Ahmedabad,Gujarat,380035,2024-09-15,Social Media,High Value,No,Medium,38666
315,Aditya Nair,Other,1997-05-13,Indore,Madhya Pradesh,452081,2025-03-29,Organic Search,At Risk,Yes,High,40180
316,Rohan Chowdhury,Male,2002-02-06,Chennai,Tamil Nadu,600099,2024-11-22,Paid Search,Returning,No,Low,18483
317,Deepak Singh,Female,2001-02-28,Hyderabad,Telangana,500034,2024-08-06,Social Media,New,No,High,45554
318,Sunita Singh,Male,1990-02-07,Pune,Maharashtra,411068,2025-01-24,Paid Search,New,No,Medium,25772
319,Poonam Reddy,Female,2006-02-13,Pune,Maharashtra,411096,2026-03-29,Organic Search,High Value,Yes,Low,16616
320,Diya Bhat,Male,2000-01-05,Kolkata,West Bengal,700084,2025-05-17,Social Media,New,No,Low,43921
321,Kirti Mehta,Male,1979-12-18,Kolkata,West Bengal,700077,2026-06-09,Referral,New,Yes,Medium,33324
322,Kavya Deshmukh,Female,1994-02-24,Kochi,Kerala,682073,2024-08-24,Organic Search,At Risk,Yes,Low,14128
323,Aarav Bhat,Female,1995-02-13,Hyderabad,Telangana,500055,2025-07-12,Paid Search,New,No,High,48310
324,Meera Sen,Male,1966-10-10,Jaipur,Rajasthan,302085,2026-07-12,Social Media,New,No,High,14188
325,Neha Verma,Female,1993-10-17,Lucknow,Uttar Pradesh,226019,2025-02-24,Organic Search,New,No,High,40810
326,Rajesh Mehta,Male,2006-04-23,Kochi,Kerala,682023,2024-08-16,Marketplace Campaign,Returning,Yes,Medium,12148
327,Poonam Mukherjee,Male,1976-04-01,Ahmedabad,Gujarat,380075,2024-11-22,Direct,New,Yes,High,43492
328,Sanjay Mukherjee,Female,1966-05-29,Ahmedabad,Gujarat,380070,2026-07-08,Referral,New,Yes,High,7333
329,Ananya Sharma,Male,1990-08-16,Indore,Madhya Pradesh,452066,2024-12-06,Direct,At Risk,Yes,Low,43431
330,Ishaan Kulkarni,Female,1965-12-15,Ahmedabad,Gujarat,380049,2025-11-10,Social Media,High Value,No,Low,14823
331,Nisha Gupta,Male,1978-02-28,Chennai,Tamil Nadu,600069,2026-01-21,Affiliate,Returning,No,Medium,14243
332,Aadhya Joshi,Male,2000-05-31,Bengaluru,Karnataka,560095,2024-10-20,Social Media,New,No,Medium,29295
333,Manish Das,Male,1997-10-10,Mumbai,Maharashtra,400019,2024-11-09,Organic Search,New,Yes,Medium,15494
334,Tanvi Mukherjee,Female,1995-09-30,Hyderabad,Telangana,500010,2026-01-21,Paid Search,High Value,No,Low,49614
335,Rohan Sen,Male,1995-10-09,Pune,Maharashtra,411064,2025-08-03,Organic Search,High Value,Yes,Low,27710
336,Ayaan Reddy,Female,1990-07-16,Delhi,Delhi,110027,2025-02-24,Referral,New,Yes,Low,46596
337,Aarav Mehta,Male,2001-09-23,Indore,Madhya Pradesh,452011,2025-02-22,Direct,At Risk,Yes,High,36261
338,Neha Gupta,Female,1965-12-18,Mumbai,Maharashtra,400049,2026-01-04,Paid Search,New,No,Medium,36099
339,Shreya Singh,Male,2002-12-15,Kolkata,West Bengal,700039,2025-06-29,Paid Search,New,Yes,High,13240
340,Deepak Mukherjee,Male,1980-11-21,Bengaluru,Karnataka,560099,2026-05-22,Paid Search,New,No,Medium,47825
341,Deepak Das,Other,1990-06-30,Bengaluru,Karnataka,560079,2026-02-05,Social Media,New,Yes,High,24773
342,Ananya Agarwal,Male,1994-03-29,Patna,Bihar,800035,2026-04-05,Affiliate,High Value,No,Medium,2587
343,Priya Sen,Female,1967-10-02,Pune,Maharashtra,411082,2025-09-21,Organic Search,New,No,Medium,45608
344,Krishna Bhat,Male,1998-12-29,Pune,Maharashtra,411061,2025-09-17,Paid Search,New,Yes,High,12234
345,Kavya Das,Female,1992-11-12,Jaipur,Rajasthan,302091,2024-12-14,Paid Search,High Value,Yes,Medium,43636
346,Vivaan Gupta,Female,1990-09-27,Chennai,Tamil Nadu,600048,2025-02-27,Referral,Returning,No,High,41912
347,Rajesh Bhat,Female,1992-05-11,Indore,Madhya Pradesh,452021,2025-10-03,Organic Search,New,No,Medium,10934
348,Nisha Sharma,Female,1977-08-03,Jaipur,Rajasthan,302096,2025-03-07,Paid Search,New,No,High,39877
349,Sunita Das,Male,2001-12-22,Chennai,Tamil Nadu,600032,2026-01-24,Referral,New,No,High,9434
350,Diya Patel,Female,1973-08-24,Delhi,Delhi,110061,2024-12-07,Referral,New,No,High,38431
351,Ishaan Sharma,Male,1974-03-28,Pune,Maharashtra,411068,2025-09-15,Affiliate,At Risk,No,Medium,5505
352,Amit Sharma,Male,1997-09-30,Hyderabad,Telangana,500029,2025-01-18,Marketplace Campaign,New,No,Medium,22996
353,Deepak Singh,Female,1966-02-28,Kochi,Kerala,682093,2025-11-06,Paid Search,New,No,Medium,47755
354,Neha Chowdhury,Female,1992-02-23,Hyderabad,Telangana,500086,2024-08-29,Organic Search,New,Yes,Low,17847
355,Tanvi Verma,Male,1975-08-10,Patna,Bihar,800020,2025-03-01,Marketplace Campaign,High Value,Yes,Medium,32155
356,Rohan Deshmukh,Female,1968-04-27,Kochi,Kerala,682045,2024-11-26,Social Media,High Value,Yes,High,7539
357,Amit Das,Other,1982-03-26,Hyderabad,Telangana,500072,2026-05-09,Paid Search,New,Yes,High,28550
358,Riya Chatterjee,Female,1991-11-14,Delhi,Delhi,110016,2025-03-22,Social Media,High Value,No,High,32525
359,Aarav Singh,Female,1996-11-01,Indore,Madhya Pradesh,452060,2026-05-16,Organic Search,At Risk,No,Low,3846
360,Sai Gupta,Female,1975-11-14,Ahmedabad,Gujarat,380071,2025-04-26,Direct,Returning,No,Medium,48870
361,Aadhya Rao,Male,1987-03-11,Patna,Bihar,800068,2025-06-05,Paid Search,At Risk,No,Medium,45939
362,Vivaan Joshi,Female,1994-05-30,Ahmedabad,Gujarat,380018,2025-12-21,Referral,New,No,High,21099
363,Amit Reddy,Female,2000-10-31,Bengaluru,Karnataka,560074,2025-04-18,Organic Search,New,Yes,High,12050
364,Nikhil Chowdhury,Female,1993-12-13,Pune,Maharashtra,411017,2026-01-21,Paid Search,New,No,Low,8950
365,Vivaan Chowdhury,Female,1978-07-23,Jaipur,Rajasthan,302073,2025-02-01,Direct,High Value,No,Low,47977
366,Priya Bhat,Male,2006-01-20,Patna,Bihar,800048,2026-06-06,Social Media,New,Yes,Low,4058
367,Ayaan Gupta,Male,1999-01-17,Jaipur,Rajasthan,302017,2025-09-03,Social Media,High Value,No,High,48446
368,Tanvi Das,Male,1988-03-26,Jaipur,Rajasthan,302040,2024-11-16,Organic Search,Returning,No,Low,49147
369,Manish Patel,Female,2001-02-02,Ahmedabad,Gujarat,380088,2025-04-02,Referral,New,No,Medium,13379
370,Rohan Gupta,Male,1997-06-19,Delhi,Delhi,110089,2024-12-02,Social Media,New,No,Low,15357
371,Riya Mehta,Female,1967-01-20,Chennai,Tamil Nadu,600042,2025-01-11,Direct,New,No,Low,12037
372,Alok Rao,Female,1966-05-27,Chennai,Tamil Nadu,600084,2025-10-23,Organic Search,New,No,Medium,19089
373,Krishna Nair,Female,2005-01-19,Mumbai,Maharashtra,400038,2026-07-18,Marketplace Campaign,High Value,Yes,Low,31764
374,Kavya Chatterjee,Male,2000-01-04,Indore,Madhya Pradesh,452047,2025-03-21,Affiliate,New,Yes,Medium,43065
375,Aditya Joshi,Male,1992-12-31,Delhi,Delhi,110092,2026-02-15,Paid Search,High Value,No,Low,49550
376,Vikram Verma,Female,1992-06-07,Pune,Maharashtra,411088,2026-05-22,Social Media,New,No,Low,46871
377,Sanjay Rao,Male,1969-08-31,Indore,Madhya Pradesh,452072,2025-01-20,Paid Search,New,No,Medium,47121
378,Amit Chowdhury,Female,2001-01-25,Ahmedabad,Gujarat,380016,2024-11-19,Direct,New,No,Low,3151
379,Meera Sharma,Male,1993-05-15,Kochi,Kerala,682096,2026-04-07,Direct,New,Yes,High,5701
380,Reyansh Agarwal,Male,2003-06-13,Delhi,Delhi,110085,2025-02-01,Organic Search,High Value,No,High,43070
381,Sneha Kulkarni,Male,1976-03-27,Hyderabad,Telangana,500062,2026-02-17,Referral,At Risk,Yes,Low,7933
382,Neha Patel,Female,1987-11-12,Kolkata,West Bengal,700078,2024-08-16,Organic Search,New,Yes,High,30793
383,Meera Chatterjee,Male,1981-04-20,Kochi,Kerala,682083,2025-09-19,Direct,New,No,Medium,7643
384,Shreya Agarwal,Female,2000-09-30,Ahmedabad,Gujarat,380024,2025-06-17,Paid Search,High Value,No,Low,46881
385,Divya Rao,Male,2001-01-27,Chennai,Tamil Nadu,600052,2026-04-24,Paid Search,New,No,Medium,33631
386,Nisha Nair,Female,1981-02-05,Patna,Bihar,800022,2025-01-08,Marketplace Campaign,New,No,Medium,48886
387,Pooja Sharma,Female,1968-03-13,Pune,Maharashtra,411042,2025-10-29,Social Media,High Value,No,Medium,23529
388,Gaurav Kumar,Male,2001-05-31,Bengaluru,Karnataka,560088,2024-09-15,Paid Search,New,No,High,35388
389,Vihaan Deshmukh,Male,2000-12-10,Chennai,Tamil Nadu,600093,2025-03-27,Organic Search,New,No,Low,49734
390,Shreya Rao,Male,1968-11-02,Delhi,Delhi,110051,2025-06-22,Marketplace Campaign,New,No,Medium,37556
391,Pooja Agarwal,Male,2004-08-26,Pune,Maharashtra,411074,2024-12-06,Paid Search,New,Yes,Medium,26811
392,Aditya Sharma,Female,1988-06-02,Ahmedabad,Gujarat,380014,2026-04-06,Marketplace Campaign,New,No,Medium,19241
393,Ananya Deshmukh,Male,1967-07-27,Pune,Maharashtra,411086,2024-11-23,Referral,New,No,Low,7496
394,Divya Nair,Female,1965-09-24,Mumbai,Maharashtra,400095,2025-04-14,Marketplace Campaign,New,No,Medium,46037
395,Tanvi Singh,Female,1986-02-24,Kolkata,West Bengal,700080,2025-03-08,Referral,New,No,Low,45647
396,Aadhya Das,Female,1994-10-17,Mumbai,Maharashtra,400070,2024-09-19,Marketplace Campaign,At Risk,Yes,High,22836
397,Alok Mehta,Male,1975-07-17,Mumbai,Maharashtra,400027,2026-03-13,Paid Search,New,Yes,High,18311
398,Manish Joshi,Male,1974-08-26,Jaipur,Rajasthan,302056,2024-11-29,Social Media,High Value,Yes,Low,37538
399,Vivaan Mehta,Female,1994-02-28,Bengaluru,Karnataka,560017,2024-09-03,Referral,New,Yes,Low,12519
400,Manish Nair,Female,1995-12-03,Kochi,Kerala,682016,2026-03-23,Paid Search,New,Yes,High,47510
401,Aadhya Kumar,Male,2004-01-09,Ahmedabad,Gujarat,380034,2025-09-01,Organic Search,High Value,Yes,High,48557
402,Ishaan Agarwal,Female,1983-01-03,Patna,Bihar,800040,2024-09-16,Organic Search,High Value,No,Low,13610
403,Sai Bhat,Female,1978-01-04,Lucknow,Uttar Pradesh,226024,2025-11-14,Marketplace Campaign,New,Yes,High,21075
404,Sneha Kumar,Female,1974-04-30,Chennai,Tamil Nadu,600068,2025-01-02,Affiliate,New,Yes,Medium,21476
405,Riya Agarwal,Female,1998-12-09,Hyderabad,Telangana,500081,2025-07-13,Social Media,High Value,No,High,22101
406,Sunita Verma,Female,1970-02-07,Jaipur,Rajasthan,302068,2026-03-13,Paid Search,High Value,No,Medium,42302
407,Rajesh Chowdhury,Female,1968-01-31,Chennai,Tamil Nadu,600071,2025-11-05,Paid Search,New,Yes,Low,40861
408,Neha Singh,Female,1981-07-29,Indore,Madhya Pradesh,452062,2025-02-04,Referral,New,Yes,Medium,28986
409,Rohan Mehta,Female,1982-03-13,Lucknow,Uttar Pradesh,226046,2025-07-20,Organic Search,New,Yes,High,28754
410,Vikram Singh,Male,1973-12-01,Mumbai,Maharashtra,400024,2026-07-31,Direct,High Value,No,Low,26612
411,Meera Verma,Male,1975-06-18,Jaipur,Rajasthan,302040,2025-05-01,Referral,High Value,Yes,Low,13771
412,Poonam Chatterjee,Female,1988-11-13,Jaipur,Rajasthan,302014,2024-11-30,Social Media,High Value,No,Low,36975
413,Kavya Mehta,Female,1978-02-15,Kolkata,West Bengal,700069,2024-12-06,Social Media,High Value,Yes,Low,49857
414,Diya Deshmukh,Female,1990-08-21,Chennai,Tamil Nadu,600079,2026-04-22,Paid Search,New,Yes,Medium,12058
415,Aditya Das,Female,1986-05-06,Delhi,Delhi,110014,2024-09-22,Affiliate,New,Yes,High,44677
416,Alok Mehta,Male,1992-06-29,Pune,Maharashtra,411046,2025-02-04,Paid Search,High Value,Yes,Medium,38547
417,Arjun Sharma,Female,1980-10-17,Pune,Maharashtra,411023,2025-06-14,Paid Search,New,No,High,9910
418,Kirti Kulkarni,Male,1993-04-18,Chennai,Tamil Nadu,600073,2025-07-17,Marketplace Campaign,New,No,Low,48233
419,Priya Bhat,Female,1983-06-01,Bengaluru,Karnataka,560047,2025-05-24,Referral,New,Yes,Medium,36577
420,Meera Rao,Male,1987-03-27,Kolkata,West Bengal,700087,2026-01-15,Paid Search,New,No,Low,32764
421,Ayaan Sharma,Male,1981-12-19,Bengaluru,Karnataka,560064,2026-03-09,Paid Search,New,No,High,18552
422,Neha Deshmukh,Male,2005-03-24,Bengaluru,Karnataka,560054,2025-10-01,Social Media,High Value,No,Low,9726
423,Sunita Bhat,Male,1979-07-06,Mumbai,Maharashtra,400093,2025-07-15,Organic Search,New,No,Low,42000
424,Ayaan Das,Female,1968-04-08,Lucknow,Uttar Pradesh,226071,2024-08-04,Referral,New,No,Low,8122
425,Tanvi Deshmukh,Female,1968-03-17,Ahmedabad,Gujarat,380027,2026-05-03,Direct,New,No,Medium,12846
426,Ananya Patel,Male,1997-11-08,Bengaluru,Karnataka,560034,2026-04-18,Social Media,New,Yes,High,7911
427,Vikram Mukherjee,Female,2005-06-19,Hyderabad,Telangana,500033,2025-08-01,Social Media,High Value,No,Medium,24688
428,Riya Verma,Male,1966-05-29,Patna,Bihar,800028,2025-12-02,Marketplace Campaign,New,No,Low,28253
429,Vihaan Reddy,Female,1979-02-24,Hyderabad,Telangana,500016,2025-12-09,Organic Search,New,Yes,High,11349
430,Divya Nair,Male,1966-10-02,Kochi,Kerala,682010,2026-04-03,Affiliate,High Value,No,Medium,44899
431,Rahul Gupta,Male,1980-12-17,Kochi,Kerala,682075,2024-10-25,Referral,New,No,High,35932
